School Year,ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Principal Title,Principal Email,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Location Code,Superintendent Email,Community School Sup Name,Community School Sup Email,BFSC Location Code,BFSC Director Name,BFSC Director Title,BFSC Director Phone,BFSC Director Email,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,HighSchool Network Superintendent Email,PROSE SCHOOL,X Coordinate,Y Coordinate,Latitude,Longitude
2015-16,02M051,M051,P.S. 051 Elias Howe,310200010051,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/2009,Open,M338,525 WEST 44TH STREET,MANHATTAN,NY,10036,NANCY SING BOCK,PRINCIPAL,NBock@schools.nyc.gov,212-315-7160,212-315-7165,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,985407,216704,40.761487,-73.995825
2015-16,02M059,M059,P.S. 059 Beekman Hill International,310200010059,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/22098,Open,M488,231-249 EAST 56 STREET,MANHATTAN,NY,10019,ADELE SCHROETER,PRINCIPAL,ASchroe@schools.nyc.gov,212-888-7870,212-888-7872,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,993336,215890,40.759248,-73.967204
2015-16,02M077,M077,P.S. 77 Lower Lab School,310200010077,DOE,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",01/01/36342,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,Sandra Miller,I.A. PRINCIPAL,SMiller112@schools.nyc.gov,212-427-2798,212-423-0634,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,997980,225284,40.785018,-73.95042
2015-16,02M089,M089,P.S. 89,310200010089,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",01/01/35977,Open,M089,201 WARREN STREET,MANHATTAN,NY,10282,VERONICA NAJJAR,PRINCIPAL,VNajjar@schools.nyc.gov,212-571-5659,212-571-0739,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,980378,200503,40.71701,-74.013967
2015-16,02M104,M104,J.H.S. 104 Simon Baruch,310200010104,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/20637,Open,M104,330 EAST 21 STREET,MANHATTAN,NY,10010,Rocco Macri,PRINCIPAL,RMacri@schools.nyc.gov,212-674-4545,212-477-2205,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,989506,207378,40.735879,-73.981034
2015-16,02M111,M111,P.S. 111 Adolph S. Ochs,310200010111,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",01/01/21367,Open,M111,440 WEST 53 STREET,MANHATTAN,NY,10019,Edward Gilligan,Acting Principal,EGilligan@schools.nyc.gov,212-582-7420,212-245-7236,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,987082,218308,40.76588,-73.989776
2015-16,02M114,M114,East Side Middle School,310200010114,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36342,Open,M114,331 EAST 91ST STREET,MANHATTAN,NY,10128,DAVID GETZ,PRINCIPAL,DGetz@schools.nyc.gov,212-360-0114,212-360-0121,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,998823,223621,40.780452,-73.947379
2015-16,02M116,M116,P.S. 116 Mary Lindley Murray,310200010116,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05",01/01/9679,Open,M116,210 EAST 33 STREET,MANHATTAN,NY,10016,JANE HSU,PRINCIPAL,JHsu@schools.nyc.gov,212-685-4366,212-696-1009,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,990372,210523,40.744511,-73.977906
2015-16,02M124,M124,P.S. 124 Yung Wing,310200010124,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/27942,Open,M124,40 DIVISION STREET,MANHATTAN,NY,10002,ALICE HOM,PRINCIPAL,ahom2@schools.nyc.gov,212-966-7237,212-219-3069,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,985354,199806,40.715097,-73.996017
2015-16,02M126,M126,P.S. 126 Jacob August Riis,310200010126,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/24289,Open,M126,80 CATHERINE STREET,MANHATTAN,NY,10038,JACQUELINE GETZ,PRINCIPAL,JGetz@schools.nyc.gov,212-962-2188,212-349-7342,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,984965,198186,40.710651,-73.99742
2015-16,02M130,M130,P.S. 130 Hernando De Soto,310200010130,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/7853,Open,M130,143 BAXTER STREET,MANHATTAN,NY,10013,Renny Fong,PRINCIPAL,RFong@schools.nyc.gov,212-226-8072,212-431-5524,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,984714,201104,40.71866,-73.998326
2015-16,02M131,M131,M.S. 131,310200010131,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/30498,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,PHYLLIS TAM,PRINCIPAL,PTam@schools.nyc.gov,212-219-1204,212-925-6386,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,986022,200219,40.716231,-73.993607
2015-16,02M135,M135,The Urban Assembly School for Emergency Management,310200011135,DOE,Career Technical,High school,"09,10,11,SE","09,10,11,12",01/01/41456,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,Rodolfo Elizondo,PRINCIPAL,RElizondo@schools.nyc.gov,212-225-0998,212-225-0996,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"WALSH, FRED",HS03,FWalsh@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,N,984014,198474,40.711441,-74.000851
2015-16,02M139,M139,Stephen T. Mather Building Arts & Craftsmanship High School,310200011139,DOE,Career Technical,High school,"09,10,11,SE","09,10,11,12",01/01/41456,Open,M625,439 WEST 49TH STREET,MANHATTAN,NY,10019,Larry Gabbard,PRINCIPAL,LGabbard@schools.nyc.gov,212-399-3520,212-245-4669,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"WALSH, FRED",HS03,FWalsh@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,N,986932,217497,40.763655,-73.990318
2015-16,02M150,M150,P.S. 150,310200010150,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","PK,0K,01,02,03,04,05",01/01/36708,Open,M840,334 GREENWICH STREET,MANHATTAN,NY,10013,Jennifer Bonnet,PRINCIPAL,JBonnet@schools.nyc.gov,212-732-4392,212-766-5895,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,981234,201421,40.71953,-74.01088
2015-16,02M151,M151,Yorkville Community School,310200010151,DOE,General Academic,Early Childhood,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/39995,Open,M066,421 EAST 88 STREET,MANHATTAN,NY,10128,SAMANTHA KAPLAN,PRINCIPAL,SKaplan18@schools.nyc.gov,212-722-5240,212-427-8069,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,998849,222709,40.777948,-73.947287
2015-16,02M158,M158,P.S. 158 Bayard Taylor,310200010158,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",01/07/0548,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,DINA ERCOLANO,I.A. PRINCIPAL,DErcola@schools.nyc.gov,212-744-6562,212-772-8424,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,997893,219891,40.770215,-73.950745
2015-16,02M167,M167,J.H.S. 167 Robert F. Wagner,310200010167,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/20637,Open,M167,220 EAST 76 STREET,MANHATTAN,NY,10021,Jennifer Rehn,PRINCIPAL,JRehn@schools.nyc.gov,212-535-8610,212-472-9385,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,995931,220373,40.771541,-73.957827
2015-16,02M177,M177,Yorkville East Middle School,310200010177,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,SE","06,07,08",01/01/41821,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,Christina Riggio,PRINCIPAL,CRiggio@schools.nyc.gov,917-432-5413,917-432-5418,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,997893,219891,40.770215,-73.950745
2015-16,02M183,M183,P.S. 183 Robert L. Stevenson,310200010183,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/1644,Open,M183,419 EAST 66 STREET,MANHATTAN,NY,10065,Tara Napoleoni,PRINCIPAL,TDudek@schools.nyc.gov,212-734-7719,212-861-8314,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,995959,217554,40.763804,-73.957731
2015-16,02M198,M198,P.S. 198 Isador E. Ida Straus,310200010198,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/22098,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,Nancy Emerick,PRINCIPAL,NEmeric@schools.nyc.gov,212-289-3702,212-410-1731,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,997980,225284,40.785018,-73.95042
2015-16,02M212,M212,P.S. 212 Midtown West,310200010212,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/36342,Open,M017,328 WEST 48 STREET,MANHATTAN,NY,10036,Ryan Bourke,PRINCIPAL,RBourke@schools.nyc.gov,212-247-0208,212-757-4933,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,987390,216649,40.761327,-73.988665
2015-16,02M217,M217,P.S./I.S. 217 Roosevelt Island,310200010217,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/36342,Open,M271,645 MAIN STREET,MANHATTAN,NY,10044,MANDANA BECKMAN,PRINCIPAL,MBeckma@schools.nyc.gov,212-980-0294,212-980-1192,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,996320,213836,40.753598,-73.956435
2015-16,02M225,M225,Ella Baker School,310200011225,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","PK,0K,01,02,03,04,05,06,07,08",01/01/36342,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10065,LAURA GARCIA,PRINCIPAL,LGarcia3@schools.nyc.gov,212-717-8809,212-717-8807,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,Y,995392,218222,40.765638,-73.959777
2015-16,02M234,M234,P.S. 234 Independence School,310200010234,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/32325,Open,M234,292 GREENWICH STREET,MANHATTAN,NY,10007,LISA RIPPERGER,PRINCIPAL,LRipperger@schools.nyc.gov,212-233-6034,212-374-1719,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,981234,201421,40.71953,-74.01088
2015-16,02M255,M255,M.S. 255 Salk School of Science,310200010255,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36698,Open,M040,319 EAST 19 STREET,MANHATTAN,NY,10003,Rhonda Perry,PRINCIPAL,RPerry3@schools.nyc.gov,212-614-8785,212-614-0095,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,989367,207177,40.735328,-73.981536
2015-16,02M260,M260,M.S. 260 Clinton School Writers & Artists,310200010260,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08",01/01/36698,Open,M933,425 WEST 33RD STREET,MANHATTAN,NY,10001,Jonathan Levin,PRINCIPAL,jlevin@schools.nyc.gov,212-695-9114,212-695-9611,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,986266,207610,40.736526,-73.992727
2015-16,02M267,M267,"East Side Elementary School, PS 267",310200010267,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/40360,Open,M267,213 EAST 63RD STREET,MANHATTAN,NY,10065,Medea Mcevoy,PRINCIPAL,MMcevoy2@schools.nyc.gov,212-888-7848,212-371-2891,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,994261,217582,40.763883,-73.963861
2015-16,02M276,M276,BATTERY PARK CITY SCHOOL,310200010276,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",01/01/39995,Open,M276,55 BATTERY PLACE,MANHATTAN,NY,10280,Theresa Ruyter,PRINCIPAL,TRuyter@schools.nyc.gov,212-266-5800,,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,979410,196632,40.706384,-74.017456
2015-16,02M280,M280,Manhattan Early College School for Advertising,310200011280,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",01/01/41821,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,Matthew Tossman,I.A. PRINCIPAL,MTossman@schools.nyc.gov,212-225-0880,212-225-0882,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"WALSH, FRED",HS03,FWalsh@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,N,984014,198474,40.711441,-74.000851
2015-16,02M281,M281,The River School,310200010281,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/41456,Open,M281,425 EAST 35TH STREET,NEW YORK,NY,10016,JESSICA ORLEANS,PRINCIPAL,JOrlean@schools.nyc.gov,212-251-6640,212-251-6645,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,991845,210439,40.744288,-73.972592
2015-16,02M282,M282,Urban Assembly Maker Academy,310200011282,DOE,Career Technical,High school,"09,10,SE","09,10,11,12",01/01/41821,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,Luke Bauer,PRINCIPAL,LBauer2@schools.nyc.gov,718-935-3442,,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"WALSH, FRED",HS03,FWalsh@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,984014,198474,40.711441,-74.000851
2015-16,02M288,M288,Food and Finance High School,310200011288,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,ROGER TURGEON,PRINCIPAL,RTurgeo@schools.nyc.gov,212-586-2943,212-586-4205,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"BRADBURY, MARISOL",HS04,MBradbu@schools.nyc.gov,,,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,986272,218160,40.765474,-73.9927
2015-16,02M289,M289,I.S. 289,310200010289,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/35942,Open,M089,201 WARREN STREET,MANHATTAN,NY,10282,Zeynep Ozkan,PRINCIPAL,ZOzkan@schools.nyc.gov,212-571-9268,212-587-6610,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,980378,200503,40.71701,-74.013967
2015-16,02M290,M290,P.S. 290 Manhattan New School,310200010290,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/36342,Open,M190,311 EAST 82 STREET,MANHATTAN,NY,10028,Doreen Esposito,PRINCIPAL,DEsposi2@schools.nyc.gov,212-734-7127,212-772-8879,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,997329,221700,40.775181,-73.952777
2015-16,02M294,M294,Essex Street Academy,310200011294,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,Erin Carstensen,PRINCIPAL,ECarstensen@schools.nyc.gov,212-475-4773,212-674-2058,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"PELLES, KATHY",HS12,KPelles@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,987208,200619,40.717329,-73.989329
2015-16,02M296,M296,High School of Hospitality Management,310200011296,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,YVES MOMPOINT JR,PRINCIPAL,YMompoi@schools.nyc.gov,212-586-0963,212-265-1307,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"BRADBURY, MARISOL",HS04,MBradbu@schools.nyc.gov,,,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,986272,218160,40.765474,-73.9927
2015-16,02M298,M298,Pace High School,310200011298,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,YVETTE SY,PRINCIPAL,YSy@schools.nyc.gov,212-334-4663,212-334-4919,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"BRADBURY, MARISOL",HS04,MBradbu@schools.nyc.gov,,,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,986022,200219,40.716231,-73.993607
2015-16,02M300,M300,"Urban Assembly School of Design and Construction, The",310200011300,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,MATTHEW WILLOUGHBY,PRINCIPAL,MWilloughby@schools.nyc.gov,212-586-0981,212-586-1731,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"WALSH, FRED",HS03,FWalsh@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,986272,218160,40.765474,-73.9927
2015-16,02M303,M303,"Facing History School, The",310200011303,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38534,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,Dana Panagot,PRINCIPAL,DPanagot@schools.nyc.gov,212-757-2680,212-757-2156,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"PELLES, KATHY",HS12,KPelles@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,986272,218160,40.765474,-73.9927
2015-16,02M305,M305,"Urban Assembly Academy of Government and Law, The",310200011305,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38534,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,Alison Breedy,PRINCIPAL,ABreedy@schools.nyc.gov,212-505-0745,212-674-8021,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"WALSH, FRED",HS03,FWalsh@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,N,987208,200619,40.717329,-73.989329
2015-16,02M308,M308,Lower Manhattan Arts Academy,310200011308,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38534,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,JOHN WENK,PRINCIPAL,JWenk@schools.nyc.gov,212-505-0143,212-674-8021,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"BRADBURY, MARISOL",HS04,MBradbu@schools.nyc.gov,,,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,Y,987208,200619,40.717329,-73.989329
2015-16,02M312,M312,New York City Lab Middle School for Collaborative Studies,310200010312,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36342,Open,M070,333 WEST 17 STREET,MANHATTAN,NY,10011,MEGAN ADAMS,PRINCIPAL,MAdams@schools.nyc.gov,212-691-6119,212-691-6219,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",M802,blaboy@schools.nyc.gov,"LABOY, BONNIE",blaboy@schools.nyc.gov,MFSC,"CHU, YUET",BFSC Director,646-470-0721,YChu@schools.nyc.gov,,,,,N,983634,209794,40.742512,-74.002222
2015-16,02M313,M313,"James Baldwin School, The: A School for Expeditionary Learning",310200011313,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",01/01/38534,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,Brady Smith,PRINCIPAL,BSmith15@schools.nyc.gov,212-627-2812,212-627-9803,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"PELLES, KATHY",HS12,KPelles@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,Y,983546,210120,40.743407,-74.00254
